noise_relative,iter,timestamp,accept_counts_1,accept_counts_2,accept_counts_4,accept_counts_8,accept_counts_10,accept_counts_12,accept_counts_16,accept_counts_20,accept_counts_50,accept_counts_100,accept_counts_200,reject_counts_1,reject_counts_2,reject_counts_4,reject_counts_8,reject_counts_10,reject_counts_12,reject_counts_16,reject_counts_20,reject_counts_50,reject_counts_100,reject_counts_200,totals_1,totals_2,totals_4,totals_8,totals_10,totals_12,totals_16,totals_20,totals_50,totals_100,totals_200,acceptance_rates_1,acceptance_rates_2,acceptance_rates_4,acceptance_rates_8,acceptance_rates_10,acceptance_rates_12,acceptance_rates_16,acceptance_rates_20,acceptance_rates_50,acceptance_rates_100,acceptance_rates_200
0.260000,24,2025-09-23T20:41:42.132059-07:00,13438089,6404071,2716584,70005,708,0,0,0,0,0,0,44208,670,7963498,2372795,5751,0,0,0,0,0,0,13482297,6404741,10680082,2442800,6459,0,0,0,0,0,0,0.996721,0.999895,0.254360,0.028658,0.109614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.260000,25,2025-09-23T20:41:44.139564-07:00,13997204,6669866,2828237,73466,739,0,0,0,0,0,0,49842,819,8293553,2471221,5985,0,0,0,0,0,0,14047046,6670685,11121790,2544687,6724,0,0,0,0,0,0,0.996452,0.999877,0.254297,0.028870,0.109905,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.260000,26,2025-09-23T20:41:46.140746-07:00,14557956,6935790,2940037,76941,774,0,0,0,0,0,0,53469,836,8623547,2569664,6219,0,0,0,0,0,0,14611425,6936626,11563584,2646605,6993,0,0,0,0,0,0,0.996341,0.999879,0.254250,0.029072,0.110682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.260000,27,2025-09-23T20:41:48.142531-07:00,15118765,7201759,3051730,80670,809,0,0,0,0,0,0,57123,846,8953537,2668116,6454,0,0,0,0,0,0,15175888,7202605,12005267,2748786,7263,0,0,0,0,0,0,0.996236,0.999883,0.254199,0.029348,0.111386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.260000,28,2025-09-23T20:41:50.143767-07:00,15679532,7467948,3163367,84558,840,0,0,0,0,0,0,60785,886,9283538,2766574,6685,0,0,0,0,0,0,15740317,7468834,12446905,2851132,7525,0,0,0,0,0,0,0.996138,0.999881,0.254149,0.029658,0.111628,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.260000,29,2025-09-23T20:41:52.145663-07:00,16241283,7733337,3272845,87938,873,0,0,0,0,0,0,66592,1013,9613491,2865008,6921,0,0,0,0,0,0,16307875,7734350,12886336,2952946,7794,0,0,0,0,0,0,0.995917,0.999869,0.253978,0.029780,0.112009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.260000,30,2025-09-23T20:41:54.147396-07:00,16803312,7999051,3382560,90775,913,0,0,0,0,0,0,71802,1058,9943353,2963465,7154,0,0,0,0,0,0,16875114,8000109,13325913,3054240,8067,0,0,0,0,0,0,0.995745,0.999868,0.253833,0.029721,0.113177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.260000,31,2025-09-23T20:41:56.251203-07:00,17293258,8233221,3477648,93286,944,0,0,0,0,0,0,74964,1082,10223870,3048495,7355,0,0,0,0,0,0,17368222,8234303,13701518,3141781,8299,0,0,0,0,0,0,0.995684,0.999869,0.253815,0.029692,0.113749,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.260000,32,2025-09-23T20:41:58.256685-07:00,17864261,8510388,3594986,97414,981,0,0,0,0,0,0,78676,1115,10569510,3151843,7597,0,0,0,0,0,0,17942937,8511503,14164496,3249257,8578,0,0,0,0,0,0,0.995615,0.999869,0.253803,0.029980,0.114362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.260000,33,2025-09-23T20:42:00.258653-07:00,18439047,8789814,3715400,101169,1017,0,0,0,0,0,0,81146,1456,10915599,3255252,7844,0,0,0,0,0,0,18520193,8791270,14630999,3356421,8861,0,0,0,0,0,0,0.995619,0.999834,0.253940,0.030142,0.114773,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.260000,34,2025-09-23T20:42:02.260261-07:00,18997834,9056111,3828902,104110,1048,0,0,0,0,0,0,85415,2373,11245276,3353689,8081,0,0,0,0,0,0,19083249,9058484,15074178,3457799,9129,0,0,0,0,0,0,0.995524,0.999738,0.254004,0.030109,0.114799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.260000,35,2025-09-23T20:42:04.26402-07:00,19552821,9323162,3939020,107391,1077,0,0,0,0,0,0,96603,3459,11574982,3451242,8318,0,0,0,0,0,0,19649424,9326621,15514002,3558633,9395,0,0,0,0,0,0,0.995084,0.999629,0.253901,0.030178,0.114635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.260000,36,2025-09-23T20:42:06.265135-07:00,20104530,9591403,4045707,111701,1109,0,0,0,0,0,0,108164,4022,11904707,3548143,8558,0,0,0,0,0,0,20212694,9595425,15950414,3659844,9667,0,0,0,0,0,0,0.994649,0.999581,0.253643,0.030521,0.114720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.260000,37,2025-09-23T20:42:08.267434-07:00,20664941,9858104,4153952,116666,1137,0,0,0,0,0,0,115501,4203,12234316,3645081,8792,0,0,0,0,0,0,20780442,9862307,16388268,3761747,9929,0,0,0,0,0,0,0.994442,0.999574,0.253471,0.031014,0.114513,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.260000,38,2025-09-23T20:42:10.270214-07:00,21225285,10124860,4261555,122178,1171,0,0,0,0,0,0,122774,4236,12563880,3741972,9022,0,0,0,0,0,0,21348059,10129096,16825435,3864150,10193,0,0,0,0,0,0,0.994249,0.999582,0.253281,0.031618,0.114883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.260000,39,2025-09-23T20:42:12.273155-07:00,21782551,10391906,4372534,128334,1204,0,0,0,0,0,0,129553,4264,12893407,3838585,9247,0,0,0,0,0,0,21912104,10396170,17265941,3966919,10451,0,0,0,0,0,0,0.994088,0.999590,0.253246,0.032351,0.115204,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.260000,40,2025-09-23T20:42:14.274275-07:00,22341086,10659170,4483419,134489,1241,0,0,0,0,0,0,135082,4327,13222856,3935055,9483,0,0,0,0,0,0,22476168,10663497,17706275,4069544,10724,0,0,0,0,0,0,0.993990,0.999594,0.253211,0.033048,0.115722,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.260000,41,2025-09-23T20:42:16.277478-07:00,22901663,10926708,4592488,140540,1272,0,0,0,0,0,0,139990,4535,13552262,4031582,9716,0,0,0,0,0,0,23041653,10931243,18144750,4172122,10988,0,0,0,0,0,0,0.993924,0.999585,0.253103,0.033685,0.115763,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.260000,42,2025-09-23T20:42:18.279221-07:00,23463920,11193356,4702628,146262,1317,0,0,0,0,0,0,143284,4810,13881771,4128087,9947,0,0,0,0,0,0,23607204,11198166,18584399,4274349,11264,0,0,0,0,0,0,0.993930,0.999570,0.253042,0.034219,0.116921,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.260000,43,2025-09-23T20:42:20.281239-07:00,24018716,11458691,4817400,151778,1354,0,0,0,0,0,0,145569,4914,14211231,4224559,10180,0,0,0,0,0,0,24164285,11463605,19028631,4376337,11534,0,0,0,0,0,0,0.993976,0.999571,0.253166,0.034682,0.117392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.260000,44,2025-09-23T20:42:22.283251-07:00,24579183,11725293,4930590,157373,1388,0,0,0,0,0,0,147779,4981,14540684,4321016,10410,0,0,0,0,0,0,24726962,11730274,19471274,4478389,11798,0,0,0,0,0,0,0.994024,0.999575,0.253224,0.035141,0.117647,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.260000,45,2025-09-23T20:42:24.290461-07:00,25138488,11991789,5044392,163498,1422,0,0,0,0,0,0,150515,5051,14870099,4417464,10645,0,0,0,0,0,0,25289003,11996840,19914491,4580962,12067,0,0,0,0,0,0,0.994048,0.999579,0.253303,0.035691,0.117842,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.260000,46,2025-09-23T20:42:26.291315-07:00,25697173,12258435,5159442,169768,1458,0,0,0,0,0,0,152436,5127,15199455,4513918,10878,0,0,0,0,0,0,25849609,12263562,20358897,4683686,12336,0,0,0,0,0,0,0.994103,0.999582,0.253424,0.036247,0.118191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.260000,47,2025-09-23T20:42:28.293795-07:00,26256604,12524795,5273922,176044,1492,0,0,0,0,0,0,154604,5203,15528839,4610367,11110,0,0,0,0,0,0,26411208,12529998,20802761,4786411,12602,0,0,0,0,0,0,0.994146,0.999585,0.253520,0.036780,0.118394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.260000,48,2025-09-23T20:42:30.295103-07:00,26815367,12791445,5389191,182239,1524,0,0,0,0,0,0,156656,5328,15858224,4706894,11341,0,0,0,0,0,0,26972023,12796773,21247415,4889133,12865,0,0,0,0,0,0,0.994192,0.999584,0.253640,0.037274,0.118461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.260000,49,2025-09-23T20:42:32.296202-07:00,27368821,13058035,5510776,188035,1554,0,0,0,0,0,0,157701,5599,16187525,4803379,11577,0,0,0,0,0,0,27526522,13063634,21698301,4991414,13131,0,0,0,0,0,0,0.994271,0.999571,0.253973,0.037672,0.118346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,0,2025-09-23T20:42:34.298855-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,1,2025-09-23T20:42:36.300302-07:00,559987,266659,213378,438,5,0,0,0,0,0,0,1737,0,230193,102072,260,0,0,0,0,0,0,561724,266659,443571,102510,265,0,0,0,0,0,0,0.996908,1.000000,0.481046,0.004273,0.018868,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,2,2025-09-23T20:42:38.301927-07:00,1118727,533026,426772,1236,23,0,0,0,0,0,0,7923,0,458519,203112,508,0,0,0,0,0,0,1126650,533026,885291,204348,531,0,0,0,0,0,0,0.992968,1.000000,0.482070,0.006049,0.043315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,3,2025-09-23T20:42:40.30387-07:00,1675939,798016,643564,2759,51,0,0,0,0,0,0,14968,0,686497,302620,750,0,0,0,0,0,0,1690907,798016,1330061,305379,801,0,0,0,0,0,0,0.991148,1.000000,0.483861,0.009035,0.063670,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,4,2025-09-23T20:42:42.305449-07:00,2233816,1064862,858923,5562,80,0,0,0,0,0,0,19976,0,914127,402130,986,0,0,0,0,0,0,2253792,1064862,1773050,407692,1066,0,0,0,0,0,0,0.991137,1.000000,0.484432,0.013643,0.075047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,5,2025-09-23T20:42:44.306046-07:00,2793760,1331625,1073646,8925,107,0,0,0,0,0,0,23132,0,1141692,501562,1228,0,0,0,0,0,0,2816892,1331625,2215338,510487,1335,0,0,0,0,0,0,0.991788,1.000000,0.484642,0.017483,0.080150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,6,2025-09-23T20:42:46.307658-07:00,3341792,1598283,1287961,12275,136,0,0,0,0,0,0,26663,0,1369091,600927,1466,0,0,0,0,0,0,3368455,1598283,2657052,613202,1602,0,0,0,0,0,0,0.992085,1.000000,0.484733,0.020018,0.084894,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,7,2025-09-23T20:42:48.309851-07:00,3915436,1875961,1518463,15155,164,0,0,0,0,0,0,30580,0,1607675,705301,1717,0,0,0,0,0,0,3946016,1875961,3126138,720456,1881,0,0,0,0,0,0,0.992250,1.000000,0.485731,0.021035,0.087188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,8,2025-09-23T20:42:50.311547-07:00,4469467,2141575,1741172,17748,193,0,0,0,0,0,0,34178,0,1834746,804646,1952,0,0,0,0,0,0,4503645,2141575,3575918,822394,2145,0,0,0,0,0,0,0.992411,1.000000,0.486916,0.021581,0.089977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,9,2025-09-23T20:42:52.316426-07:00,5027731,2406989,1958809,20102,226,0,0,0,0,0,0,39163,0,2061753,904037,2181,0,0,0,0,0,0,5066894,2406989,4020562,924139,2407,0,0,0,0,0,0,0.992271,1.000000,0.487198,0.021752,0.093893,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,10,2025-09-23T20:42:54.318169-07:00,5584444,2672647,2175828,22564,262,0,0,0,0,0,0,45630,11,2288784,1003126,2409,0,0,0,0,0,0,5630074,2672658,4464612,1025690,2671,0,0,0,0,0,0,0.991895,0.999996,0.487350,0.021999,0.098091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,11,2025-09-23T20:42:56.319251-07:00,6137829,2936468,2397068,24465,299,0,0,0,0,0,0,54868,100,2515773,1101126,2642,0,0,0,0,0,0,6192697,2936568,4912841,1125591,2941,0,0,0,0,0,0,0.991140,0.999966,0.487919,0.021735,0.101666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,12,2025-09-23T20:42:58.324853-07:00,6695833,3202967,2613708,29238,334,0,0,0,0,0,0,58945,100,2742693,1199178,2873,0,0,0,0,0,0,6754778,3203067,5356401,1228416,3207,0,0,0,0,0,0,0.991274,0.999969,0.487960,0.023801,0.104147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,13,2025-09-23T20:43:00.331708-07:00,7242581,3469566,2829168,33949,374,0,0,0,0,0,0,63573,100,2969516,1297277,3106,0,0,0,0,0,0,7306154,3469666,5798684,1331226,3480,0,0,0,0,0,0,0.991299,0.999971,0.487898,0.025502,0.107471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,14,2025-09-23T20:43:02.333135-07:00,7718214,3696716,3011449,37811,408,0,0,0,0,0,0,68167,114,3162402,1380684,3301,0,0,0,0,0,0,7786381,3696830,6173851,1418495,3709,0,0,0,0,0,0,0.991245,0.999969,0.487775,0.026656,0.110003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,15,2025-09-23T20:43:04.334958-07:00,8277025,3963464,3226216,42071,448,0,0,0,0,0,0,73757,136,3389166,1478666,3534,0,0,0,0,0,0,8350782,3963600,6615382,1520737,3982,0,0,0,0,0,0,0.991168,0.999966,0.487684,0.027665,0.112506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,16,2025-09-23T20:43:06.336374-07:00,8835968,4230156,3440945,46648,484,0,0,0,0,0,0,78662,171,3615873,1576635,3766,0,0,0,0,0,0,8914630,4230327,7056818,1623283,4250,0,0,0,0,0,0,0.991176,0.999960,0.487606,0.028737,0.113882,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,17,2025-09-23T20:43:08.337648-07:00,9395262,4496939,3654579,51440,520,0,0,0,0,0,0,83771,183,3842549,1674609,3998,0,0,0,0,0,0,9479033,4497122,7497128,1726049,4518,0,0,0,0,0,0,0.991162,0.999959,0.487464,0.029802,0.115095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,18,2025-09-23T20:43:10.339589-07:00,9954453,4763808,3868510,56108,557,0,0,0,0,0,0,88972,189,4069168,1772577,4232,0,0,0,0,0,0,10043425,4763997,7937678,1828685,4789,0,0,0,0,0,0,0.991141,0.999960,0.487360,0.030682,0.116308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,19,2025-09-23T20:43:12.341445-07:00,10513628,5030659,4082504,60765,595,0,0,0,0,0,0,94116,204,4295834,1870431,4466,0,0,0,0,0,0,10607744,5030863,8378338,1931196,5061,0,0,0,0,0,0,0.991128,0.999959,0.487269,0.031465,0.117566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,20,2025-09-23T20:43:14.3433-07:00,11073013,5297579,4296494,65299,631,0,0,0,0,0,0,99338,231,4522423,1968364,4704,0,0,0,0,0,0,11172351,5297810,8818917,2033663,5335,0,0,0,0,0,0,0.991109,0.999956,0.487191,0.032109,0.118276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,21,2025-09-23T20:43:16.344707-07:00,11632144,5564350,4510745,69818,665,0,0,0,0,0,0,104467,260,4749029,2066249,4935,0,0,0,0,0,0,11736611,5564610,9259774,2136067,5600,0,0,0,0,0,0,0.991099,0.999953,0.487133,0.032685,0.118750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,22,2025-09-23T20:43:18.346362-07:00,12191161,5830944,4725099,74297,698,0,0,0,0,0,0,109650,289,4975613,2164133,5170,0,0,0,0,0,0,12300811,5831233,9700712,2238430,5868,0,0,0,0,0,0,0.991086,0.999950,0.487088,0.033192,0.118950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,23,2025-09-23T20:43:20.347427-07:00,12750427,6097566,4939347,78814,734,0,0,0,0,0,0,114820,318,5202153,2262041,5403,0,0,0,0,0,0,12865247,6097884,10141500,2340855,6137,0,0,0,0,0,0,0.991075,0.999948,0.487043,0.033669,0.119602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,24,2025-09-23T20:43:22.348986-07:00,13296328,6361873,5152816,83369,769,0,0,0,0,0,0,119920,347,5426114,2359940,5635,0,0,0,0,0,0,13416248,6362220,10578930,2443309,6404,0,0,0,0,0,0,0.991062,0.999945,0.487083,0.034121,0.120081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,25,2025-09-23T20:43:24.350602-07:00,13855334,6628590,5367735,87920,802,0,0,0,0,0,0,124927,378,5652591,2457837,5868,0,0,0,0,0,0,13980261,6628968,11020326,2545757,6670,0,0,0,0,0,0,0.991064,0.999943,0.487076,0.034536,0.120240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,26,2025-09-23T20:43:26.351544-07:00,14414339,6895278,5582648,92557,835,0,0,0,0,0,0,129902,413,5878973,2555726,6101,0,0,0,0,0,0,14544241,6895691,11461621,2648283,6936,0,0,0,0,0,0,0.991068,0.999940,0.487073,0.034950,0.120386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,27,2025-09-23T20:43:28.352946-07:00,14973351,7161997,5797202,97117,877,0,0,0,0,0,0,135008,447,6105307,2653599,6332,0,0,0,0,0,0,15108359,7162444,11902509,2750716,7209,0,0,0,0,0,0,0.991064,0.999938,0.487057,0.035306,0.121653,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,28,2025-09-23T20:43:30.355438-07:00,15532421,7428649,6011892,101695,913,0,0,0,0,0,0,140116,476,6331576,2751480,6567,0,0,0,0,0,0,15672537,7429125,12343468,2853175,7480,0,0,0,0,0,0,0.991060,0.999936,0.487050,0.035643,0.122059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,29,2025-09-23T20:43:32.356752-07:00,16091658,7695354,6226518,106271,945,0,0,0,0,0,0,145213,510,6557889,2849343,6798,0,0,0,0,0,0,16236871,7695864,12784407,2955614,7743,0,0,0,0,0,0,0.991057,0.999934,0.487040,0.035956,0.122046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,30,2025-09-23T20:43:34.358551-07:00,16651013,7962120,6441039,110835,978,0,0,0,0,0,0,150340,548,6784176,2947243,7031,0,0,0,0,0,0,16801353,7962668,13225215,3058078,8009,0,0,0,0,0,0,0.991052,0.999931,0.487027,0.036243,0.122113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,31,2025-09-23T20:43:36.359632-07:00,17210088,8228947,6655751,115434,1008,0,0,0,0,0,0,155343,576,7010463,3045105,7271,0,0,0,0,0,0,17365431,8229523,13666214,3160539,8279,0,0,0,0,0,0,0.991054,0.999930,0.487022,0.036524,0.121754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,32,2025-09-23T20:43:38.361098-07:00,17768956,8496042,6870654,120119,1052,0,0,0,0,0,0,160259,620,7236732,3143029,7505,0,0,0,0,0,0,17929215,8496662,14107386,3263148,8557,0,0,0,0,0,0,0.991062,0.999927,0.487025,0.036811,0.122940,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,33,2025-09-23T20:43:40.361634-07:00,18327621,8762916,7085765,124913,1098,0,0,0,0,0,0,165039,683,7462947,3240869,7736,0,0,0,0,0,0,18492660,8763599,14548712,3365782,8834,0,0,0,0,0,0,0.991075,0.999922,0.487037,0.037113,0.124293,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,34,2025-09-23T20:43:42.363193-07:00,18886482,9029668,7300912,129569,1136,0,0,0,0,0,0,169682,720,7689116,3338752,7970,0,0,0,0,0,0,19056164,9030388,14990028,3468321,9106,0,0,0,0,0,0,0.991096,0.999920,0.487051,0.037358,0.124753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,35,2025-09-23T20:43:44.364074-07:00,19445763,9296348,7516082,134142,1171,0,0,0,0,0,0,174304,758,7915345,3436667,8202,0,0,0,0,0,0,19620067,9297106,15431427,3570809,9373,0,0,0,0,0,0,0.991116,0.999918,0.487063,0.037566,0.124933,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,36,2025-09-23T20:43:46.365716-07:00,20004785,9563192,7731303,138702,1208,0,0,0,0,0,0,178882,805,8141564,3534605,8432,0,0,0,0,0,0,20183667,9563997,15872867,3673307,9640,0,0,0,0,0,0,0.991137,0.999916,0.487077,0.037759,0.125311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,37,2025-09-23T20:43:48.367409-07:00,20551810,9829850,7946886,143171,1249,0,0,0,0,0,0,183303,868,8367734,3632493,8660,0,0,0,0,0,0,20735113,9830718,16314620,3775664,9909,0,0,0,0,0,0,0.991160,0.999912,0.487102,0.037919,0.126047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,38,2025-09-23T20:43:50.368223-07:00,21110684,10096154,8162870,147594,1287,0,0,0,0,0,0,187588,948,8593872,3730373,8892,0,0,0,0,0,0,21298272,10097102,16756742,3877967,10179,0,0,0,0,0,0,0.991192,0.999906,0.487139,0.038060,0.126437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,39,2025-09-23T20:43:52.369691-07:00,21670084,10362751,8378069,152077,1325,0,0,0,0,0,0,192138,990,8820104,3828211,9128,0,0,0,0,0,0,21862222,10363741,17198173,3980288,10453,0,0,0,0,0,0,0.991211,0.999904,0.487149,0.038208,0.126758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,40,2025-09-23T20:43:54.370607-07:00,22229426,10629459,8593057,156592,1360,0,0,0,0,0,0,196857,1031,9046299,3926104,9363,0,0,0,0,0,0,22426283,10630490,17639356,4082696,10723,0,0,0,0,0,0,0.991222,0.999903,0.487153,0.038355,0.126830,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,41,2025-09-23T20:43:56.371976-07:00,22788790,10896022,8808112,161111,1399,0,0,0,0,0,0,201495,1072,9272489,4023980,9598,0,0,0,0,0,0,22990285,10897094,18080601,4185091,10997,0,0,0,0,0,0,0.991236,0.999902,0.487158,0.038496,0.127217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,42,2025-09-23T20:43:58.374259-07:00,23348086,11162696,9023114,165656,1433,0,0,0,0,0,0,206237,1118,9498672,4121838,9832,0,0,0,0,0,0,23554323,11163814,18521786,4287494,11265,0,0,0,0,0,0,0.991244,0.999900,0.487162,0.038637,0.127208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,43,2025-09-23T20:44:00.379292-07:00,23891386,11425755,9227661,170014,1465,0,0,0,0,0,0,210728,1161,9713718,4216133,10066,0,0,0,0,0,0,24102114,11426916,18941379,4386147,11531,0,0,0,0,0,0,0.991257,0.999898,0.487169,0.038762,0.127049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,44,2025-09-23T20:44:02.380729-07:00,24450568,11692482,9442669,174573,1503,0,0,0,0,0,0,215449,1205,9939936,4314025,10298,0,0,0,0,0,0,24666017,11693687,19382605,4488598,11801,0,0,0,0,0,0,0.991265,0.999897,0.487172,0.038893,0.127362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,45,2025-09-23T20:44:04.381635-07:00,25009860,11959195,9657643,179113,1540,0,0,0,0,0,0,220193,1250,10166103,4411895,10528,0,0,0,0,0,0,25230053,11960445,19823746,4591008,12068,0,0,0,0,0,0,0.991273,0.999895,0.487175,0.039014,0.127610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,46,2025-09-23T20:44:06.38222-07:00,25569114,12225976,9872613,183701,1573,0,0,0,0,0,0,224945,1293,10392240,4509737,10765,0,0,0,0,0,0,25794059,12227269,20264853,4693438,12338,0,0,0,0,0,0,0.991279,0.999894,0.487179,0.039140,0.127492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,47,2025-09-23T20:44:08.383497-07:00,26128401,12492609,10087563,188268,1604,0,0,0,0,0,0,229687,1340,10618316,4607593,11004,0,0,0,0,0,0,26358088,12493949,20705879,4795861,12608,0,0,0,0,0,0,0.991286,0.999893,0.487184,0.039256,0.127221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,48,2025-09-23T20:44:10.384402-07:00,26687860,12759287,10302437,192886,1638,0,0,0,0,0,0,234572,1387,10844472,4705503,11236,0,0,0,0,0,0,26922432,12760674,21146909,4898389,12874,0,0,0,0,0,0,0.991287,0.999891,0.487184,0.039377,0.127233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,49,2025-09-23T20:44:12.384987-07:00,27245670,13025718,10516089,197913,1670,0,0,0,0,0,0,242036,1446,11070568,4803366,11472,0,0,0,0,0,0,27487706,13027164,21586657,5001279,13142,0,0,0,0,0,0,0.991195,0.999889,0.487157,0.039572,0.127074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.280000,0,2025-09-23T20:44:14.386764-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.280000,1,2025-09-23T20:44:16.388021-07:00,559640,265956,366757,808,7,0,0,0,0,0,0,5289,0,75029,100941,257,0,0,0,0,0,0,564929,265956,441786,101749,264,0,0,0,0,0,0,0.990638,1.000000,0.830169,0.007941,0.026515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.280000,2,2025-09-23T20:44:18.389619-07:00,1111634,529896,742358,2008,14,0,0,0,0,0,0,15567,0,148571,199120,518,0,0,0,0,0,0,1127201,529896,890929,201128,532,0,0,0,0,0,0,0.986190,1.000000,0.833240,0.009984,0.026316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.280000,3,2025-09-23T20:44:20.391133-07:00,1665269,794712,1116597,5123,23,0,0,0,0,0,0,23099,0,221614,297275,779,0,0,0,0,0,0,1688368,794712,1338211,302398,802,0,0,0,0,0,0,0.986319,1.000000,0.834395,0.016941,0.028678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
